매물번호,아파트명,거래타입,층,가격,정렬용가격,공급면적,전용면적,공급면적(평수),전용면적(평수),방향,생성일시,세대수,준공년도
2565777410,도화현대1차,매매,6/16,16억,160000,94,68,28.4,20.6,남향,2025-12-08 17:40:47,,
2561941499,도화현대1차,매매,2/15,19억,190000,130,112,39.3,33.9,남향,2025-12-08 17:40:47,,
2565025008,도화현대1차,매매,2/13,"17억 5,000",175000,148,128,44.8,38.7,남향,2025-12-08 17:40:47,,
2565455679,도화현대1차,전세,9/16,"5억 2,000",52000,94,68,28.4,20.6,동향,2025-12-08 17:40:47,,
2565392016,도화현대1차,전세,15/15,7억,70000,106,79,32.1,23.9,동향,2025-12-08 17:40:47,,
2565114617,도화현대1차,전세,7/13,8억,80000,148,128,44.8,38.7,동향,2025-12-08 17:40:47,,
2565777748,도화현대1차,전세,1/15,10억,100000,168,147,50.8,44.5,남향,2025-12-08 17:40:47,,
2565940960,마포자이,매매,9/19,"28억 5,000",285000,135,113,40.8,34.2,남동향,2025-12-08 17:40:47,,
2565820220,마포자이,매매,13/25,31억,310000,189,157,57.2,47.5,남서향,2025-12-08 17:40:47,,
2565783522,마포자이,전세,13/19,12억,120000,108,84,32.7,25.4,남동향,2025-12-08 17:40:47,,
2565556080,삼성,전세,2/17,"7억 5,000",75000,90,72,27.2,21.8,남동향,2025-12-08 17:40:47,,
2565930513,삼성,전세,11/17,8억,80000,104,84,31.5,25.4,남서향,2025-12-08 17:40:47,,
2565040913,삼성,전세,저/16,"10억 5,000",105000,136,114,41.1,34.5,남동향,2025-12-08 17:40:47,,
2563452019,삼성,전세,5/17,"11억 5,000",115000,158,136,47.8,41.1,남동향,2025-12-08 17:40:47,,
2564556061,삼성,전세,1/17,"10억 5,000",105000,159,136,48.1,41.1,남동향,2025-12-08 17:40:47,,
2562315855,신공덕삼성래미안1차,매매,4/22,"17억 5,000",175000,81,59,24.5,17.8,남서향,2025-12-08 17:40:47,,
2563444170,신공덕삼성래미안1차,매매,3/22,20억,200000,109,84,33.0,25.4,남서향,2025-12-08 17:40:47,,
2565936133,신공덕삼성래미안1차,매매,저/21,"19억 8,000",198000,142,114,43.0,34.5,남동향,2025-12-08 17:40:47,,
2565798538,신공덕삼성래미안1차,전세,7/22,"6억 7,000",67000,81,59,24.5,17.8,남서향,2025-12-08 17:40:47,,
2565893360,신공덕삼성래미안1차,전세,16/22,"7억 5,000",75000,109,84,33.0,25.4,남동향,2025-12-08 17:40:47,,
2565734864,신공덕삼성래미안1차,전세,저/21,"8억 8,000",88000,142,114,43.0,34.5,남동향,2025-12-08 17:40:47,,
2565828237,월드메르디앙,매매,1/27,"6억 5,000",65000,105,76,31.8,23.0,남향,2025-12-08 17:40:47,,
2564315224,월드메르디앙,매매,중/30,"6억 5,000",65000,113,84,34.2,25.4,남향,2025-12-08 17:40:47,,
2565828223,월드메르디앙,매매,7/30,"6억 8,000",68000,118,84,35.7,25.4,남향,2025-12-08 17:40:47,,
2561865306,월드메르디앙,매매,저/27,"7억 2,000",72000,131,101,39.6,30.6,남향,2025-12-08 17:40:47,,
2565856483,월드메르디앙,매매,중/30,8억,80000,156,122,47.2,36.9,남향,2025-12-08 17:40:47,,
2565700176,월드메르디앙,매매,저/25,8억,80000,191,155,57.8,46.9,남향,2025-12-08 17:40:47,,
2564025772,월드메르디앙,매매,2/30,"8억 5,000",85000,230,189,69.6,57.2,남향,2025-12-08 17:40:47,,
2565096809,월드메르디앙,전세,중/28,5억,50000,118,84,35.7,25.4,남향,2025-12-08 17:40:47,,
2561721702,월드메르디앙,전세,중/27,"5억 2,000",52000,131,101,39.6,30.6,남향,2025-12-08 17:40:47,,
2560917062,월드메르디앙,전세,고/30,"5억 5,000",55000,156,122,47.2,36.9,남향,2025-12-08 17:40:47,,
2564619893,월드메르디앙,전세,저/25,"5억 5,000",55000,191,155,57.8,46.9,남향,2025-12-08 17:40:47,,
2565334054,현대홈타운,매매,2/20,15억,150000,79,59,23.9,17.8,동향,2025-12-08 17:40:47,,
2565373020,현대홈타운,매매,8/20,"16억 2,000",162000,107,84,32.4,25.4,남향,2025-12-08 17:40:47,,
2565135486,현대홈타운,매매,고/20,"19억 5,000",195000,139,113,42.0,34.2,남향,2025-12-08 17:40:47,,
2565979376,현대홈타운,전세,중/20,"5억 1,000",51000,79,59,23.9,17.8,남동향,2025-12-08 17:40:47,,
2565972234,현대홈타운,전세,고/20,7억,70000,107,84,32.4,25.4,동향,2025-12-08 17:40:47,,
2561407629,현대홈타운,전세,13/20,"6억 9,000",69000,139,113,42.0,34.2,남향,2025-12-08 17:40:47,,
2566021462,e편한세상마포리버파크,매매,14/17,25억,250000,84,59,25.4,17.8,남동향,2025-12-09 16:51:25,,
2562689681,e편한세상마포리버파크,매매,6/20,29억,290000,110,84,33.3,25.4,남동향,2025-12-09 16:51:25,,
2566002010,e편한세상마포리버파크,전세,고/16,14억,140000,112,84,33.9,25.4,남서향,2025-12-09 16:51:25,,
2566021089,e편한세상마포리버파크,전세,중/19,"16억 5,000",165000,152,123,46.0,37.2,남서향,2025-12-09 16:51:25,,
2564602470,공덕삼성,매매,고/22,17억,170000,85,59,25.7,17.8,남향,2025-12-09 16:51:25,,
2566148296,공덕삼성,전세,16/25,8억,80000,112,84,33.9,25.4,동향,2025-12-09 16:51:25,,
2566148948,공덕삼성,전세,1/20,9억,90000,142,114,43.0,34.5,동향,2025-12-09 16:51:25,,
2565740099,대흥태영(마포태영),매매,2/20,"16억 5,000",165000,83,59,25.1,17.8,남동향,2025-12-09 16:51:25,,
2565870945,대흥태영(마포태영),매매,1/22,"19억 5,000",195000,109,84,33.0,25.4,남동향,2025-12-09 16:51:25,,
2566092311,대흥태영(마포태영),매매,6/18,"23억 5,000",235000,142,114,43.0,34.5,남서향,2025-12-09 16:51:25,,
2565592587,대흥태영(마포태영),전세,7/23,"6억 7,000",67000,83,59,25.1,17.8,남서향,2025-12-09 16:51:25,,
2565062213,대흥태영(마포태영),전세,7/18,"9억 5,000",95000,109,84,33.0,25.4,남서향,2025-12-09 16:51:25,,
2565823607,대흥태영(마포태영),전세,9/18,"10억 5,000",105000,142,114,43.0,34.5,남서향,2025-12-09 16:51:25,,
2563300601,도원삼성래미안,매매,저/22,"15억 5,000",155000,81,59,24.5,17.8,남동향,2025-12-09 16:51:25,,
2566150622,도원삼성래미안,매매,저/22,"17억 5,000",175000,108,84,32.7,25.4,남서향,2025-12-09 16:51:25,,
2563165473,도원삼성래미안,매매,저/22,19억,190000,142,114,43.0,34.5,남동향,2025-12-09 16:51:25,,
2565766635,도원삼성래미안,전세,저/22,"6억 2,000",62000,81,59,24.5,17.8,남서향,2025-12-09 16:51:25,,
2561820501,도원삼성래미안,전세,저/22,"6억 8,000",68000,108,84,32.7,25.4,남서향,2025-12-09 16:51:25,,
2565489761,도원삼성래미안,전세,고/21,"8억 5,000",85000,142,114,43.0,34.5,남동향,2025-12-09 16:51:25,,
2566030552,도화현대1차,매매,2/15,15억,150000,75,54,22.7,16.3,북동향,2025-12-09 16:51:25,,
2565777410,도화현대1차,매매,6/16,16억,160000,94,68,28.4,20.6,남향,2025-12-09 16:51:25,,
2561941499,도화현대1차,매매,2/15,19억,190000,130,112,39.3,33.9,남향,2025-12-09 16:51:25,,
2565025008,도화현대1차,매매,2/13,"17억 5,000",175000,148,128,44.8,38.7,남향,2025-12-09 16:51:25,,
2565455679,도화현대1차,전세,9/16,"5억 2,000",52000,94,68,28.4,20.6,동향,2025-12-09 16:51:25,,
2565392016,도화현대1차,전세,15/15,7억,70000,106,79,32.1,23.9,동향,2025-12-09 16:51:25,,
2565114617,도화현대1차,전세,7/13,8억,80000,148,128,44.8,38.7,동향,2025-12-09 16:51:25,,
2566014850,도화현대1차,전세,1/15,10억,100000,168,147,50.8,44.5,남향,2025-12-09 16:51:25,,
2565940960,마포자이,매매,9/19,"28억 5,000",285000,135,113,40.8,34.2,남동향,2025-12-09 16:51:25,,
2565820220,마포자이,매매,13/25,31억,310000,189,157,57.2,47.5,남서향,2025-12-09 16:51:25,,
2566018428,마포자이,전세,13/19,12억,120000,108,84,32.7,25.4,남동향,2025-12-09 16:51:25,,
2566117248,삼성,매매,2/17,19억,190000,90,72,27.2,21.8,남서향,2025-12-09 16:51:25,,
2565552446,삼성,전세,2/17,"7억 5,000",75000,90,72,27.2,21.8,남동향,2025-12-09 16:51:25,,
2566015071,삼성,전세,11/17,8억,80000,104,84,31.5,25.4,남서향,2025-12-09 16:51:25,,
2565040913,삼성,전세,저/16,"10억 5,000",105000,136,114,41.1,34.5,남동향,2025-12-09 16:51:25,,
2566166307,삼성,전세,5/17,"11억 5,000",115000,158,136,47.8,41.1,남동향,2025-12-09 16:51:25,,
2566097058,삼성,전세,1/17,"10억 5,000",105000,159,136,48.1,41.1,남동향,2025-12-09 16:51:25,,
2566091457,신공덕삼성래미안1차,매매,4/22,"17억 5,000",175000,81,59,24.5,17.8,남서향,2025-12-09 16:51:25,,
2563444170,신공덕삼성래미안1차,매매,3/22,20억,200000,109,84,33.0,25.4,남서향,2025-12-09 16:51:25,,
2565937843,신공덕삼성래미안1차,매매,저/21,"19억 8,000",198000,142,114,43.0,34.5,남동향,2025-12-09 16:51:25,,
2565813062,신공덕삼성래미안1차,전세,7/22,"6억 7,000",67000,81,59,24.5,17.8,남서향,2025-12-09 16:51:25,,
2566091318,신공덕삼성래미안1차,전세,16/22,"7억 5,000",75000,109,84,33.0,25.4,남동향,2025-12-09 16:51:25,,
2565734864,신공덕삼성래미안1차,전세,저/21,"8억 8,000",88000,142,114,43.0,34.5,남동향,2025-12-09 16:51:25,,
2565828237,월드메르디앙,매매,1/27,"6억 5,000",65000,105,76,31.8,23.0,남향,2025-12-09 16:51:25,,
2566088610,월드메르디앙,매매,중/30,"6억 5,000",65000,113,84,34.2,25.4,남향,2025-12-09 16:51:25,,
2565828223,월드메르디앙,매매,7/30,"6억 8,000",68000,118,84,35.7,25.4,남향,2025-12-09 16:51:25,,
2561865306,월드메르디앙,매매,저/27,"7억 2,000",72000,131,101,39.6,30.6,남향,2025-12-09 16:51:25,,
2565856483,월드메르디앙,매매,중/30,8억,80000,156,122,47.2,36.9,남향,2025-12-09 16:51:25,,
2565700176,월드메르디앙,매매,저/25,8억,80000,191,155,57.8,46.9,남향,2025-12-09 16:51:25,,
2564025772,월드메르디앙,매매,2/30,"8억 5,000",85000,230,189,69.6,57.2,남향,2025-12-09 16:51:25,,
2565096809,월드메르디앙,전세,중/28,5억,50000,118,84,35.7,25.4,남향,2025-12-09 16:51:25,,
2561721702,월드메르디앙,전세,중/27,"5억 2,000",52000,131,101,39.6,30.6,남향,2025-12-09 16:51:25,,
2560917062,월드메르디앙,전세,고/30,"5억 5,000",55000,156,122,47.2,36.9,남향,2025-12-09 16:51:25,,
2564619893,월드메르디앙,전세,저/25,"5억 5,000",55000,191,155,57.8,46.9,남향,2025-12-09 16:51:25,,
2565334054,현대홈타운,매매,2/20,15억,150000,79,59,23.9,17.8,동향,2025-12-09 16:51:25,,
2565373020,현대홈타운,매매,8/20,"16억 2,000",162000,107,84,32.4,25.4,남향,2025-12-09 16:51:25,,
2565135486,현대홈타운,매매,고/20,"19억 5,000",195000,139,113,42.0,34.2,남향,2025-12-09 16:51:25,,
2565979376,현대홈타운,전세,중/20,"5억 1,000",51000,79,59,23.9,17.8,남동향,2025-12-09 16:51:25,,
2565972234,현대홈타운,전세,고/20,7억,70000,107,84,32.4,25.4,동향,2025-12-09 16:51:25,,
2561407629,현대홈타운,전세,13/20,"6억 9,000",69000,139,113,42.0,34.2,남향,2025-12-09 16:51:25,,
2566201095,e편한세상마포리버파크,매매,14/17,25억,250000,84,59,25.4,17.8,남동향,2025-12-10 17:26:05,,
2562689681,e편한세상마포리버파크,매매,6/20,29억,290000,110,84,33.3,25.4,남동향,2025-12-10 17:26:05,,
2566228846,e편한세상마포리버파크,전세,고/16,14억,140000,112,84,33.9,25.4,남서향,2025-12-10 17:26:05,,
2566021089,e편한세상마포리버파크,전세,중/19,"16억 5,000",165000,152,123,46.0,37.2,남서향,2025-12-10 17:26:05,,
2564602470,공덕삼성,매매,고/22,17억,170000,85,59,25.7,17.8,남향,2025-12-10 17:26:05,,
2566306253,공덕삼성,전세,2/22,"6억 8,000",68000,85,59,25.7,17.8,동향,2025-12-10 17:26:05,,
2566280808,공덕삼성,전세,16/25,8억,80000,112,84,33.9,25.4,동향,2025-12-10 17:26:05,,
2566293047,공덕삼성,전세,1/20,9억,90000,142,114,43.0,34.5,동향,2025-12-10 17:26:05,,
2565740099,대흥태영(마포태영),매매,2/20,"16억 5,000",165000,83,59,25.1,17.8,남동향,2025-12-10 17:26:05,,
2566228657,대흥태영(마포태영),매매,5/24,"21억 5,000",215000,109,84,33.0,25.4,남서향,2025-12-10 17:26:05,,
2566280559,대흥태영(마포태영),매매,6/18,"23억 5,000",235000,142,114,43.0,34.5,남서향,2025-12-10 17:26:05,,
2566337392,대흥태영(마포태영),전세,7/23,"6억 7,000",67000,83,59,25.1,17.8,남서향,2025-12-10 17:26:05,,
2565062213,대흥태영(마포태영),전세,7/18,"9억 5,000",95000,109,84,33.0,25.4,남서향,2025-12-10 17:26:05,,
2565823607,대흥태영(마포태영),전세,9/18,"10억 5,000",105000,142,114,43.0,34.5,남서향,2025-12-10 17:26:05,,
2563300601,도원삼성래미안,매매,저/22,"15억 5,000",155000,81,59,24.5,17.8,남동향,2025-12-10 17:26:05,,
2566272737,도원삼성래미안,매매,저/22,"17억 5,000",175000,108,84,32.7,25.4,남동향,2025-12-10 17:26:05,,
2563164644,도원삼성래미안,매매,저/22,19억,190000,142,114,43.0,34.5,남동향,2025-12-10 17:26:05,,
2565766635,도원삼성래미안,전세,저/22,"6억 2,000",62000,81,59,24.5,17.8,남서향,2025-12-10 17:26:05,,
2561820501,도원삼성래미안,전세,저/22,"6억 8,000",68000,108,84,32.7,25.4,남서향,2025-12-10 17:26:05,,
2565489761,도원삼성래미안,전세,고/21,"8억 5,000",85000,142,114,43.0,34.5,남동향,2025-12-10 17:26:05,,
2566287499,도화현대1차,매매,2/15,15억,150000,75,54,22.7,16.3,북동향,2025-12-10 17:26:05,,
2566206503,도화현대1차,매매,15/16,16억,160000,94,68,28.4,20.6,남향,2025-12-10 17:26:05,,
2561941499,도화현대1차,매매,2/15,19억,190000,130,112,39.3,33.9,남향,2025-12-10 17:26:05,,
2565025008,도화현대1차,매매,2/13,"17억 5,000",175000,148,128,44.8,38.7,남향,2025-12-10 17:26:05,,
2566281657,도화현대1차,전세,9/16,"5억 2,000",52000,94,68,28.4,20.6,동향,2025-12-10 17:26:05,,
2565392016,도화현대1차,전세,15/15,7억,70000,106,79,32.1,23.9,동향,2025-12-10 17:26:05,,
2565114617,도화현대1차,전세,7/13,8억,80000,148,128,44.8,38.7,동향,2025-12-10 17:26:05,,
2566281420,도화현대1차,전세,1/15,10억,100000,168,147,50.8,44.5,남향,2025-12-10 17:26:05,,
2565940960,마포자이,매매,9/19,"28억 5,000",285000,135,113,40.8,34.2,남동향,2025-12-10 17:26:05,,
2565820220,마포자이,매매,13/25,31억,310000,189,157,57.2,47.5,남서향,2025-12-10 17:26:05,,
2566215059,마포자이,전세,13/19,12억,120000,108,84,32.7,25.4,남동향,2025-12-10 17:26:05,,
2566117248,삼성,매매,2/17,19억,190000,90,72,27.2,21.8,남서향,2025-12-10 17:26:05,,
2565552446,삼성,전세,2/17,"7억 5,000",75000,90,72,27.2,21.8,남동향,2025-12-10 17:26:05,,
2566251160,삼성,전세,11/17,8억,80000,104,84,31.5,25.4,남서향,2025-12-10 17:26:05,,
2566345415,삼성,전세,저/16,"10억 5,000",105000,136,114,41.1,34.5,남동향,2025-12-10 17:26:05,,
2566166307,삼성,전세,5/17,"11억 5,000",115000,158,136,47.8,41.1,남동향,2025-12-10 17:26:05,,
2566347545,삼성,전세,1/17,"10억 5,000",105000,159,136,48.1,41.1,남동향,2025-12-10 17:26:05,,
2566091457,신공덕삼성래미안1차,매매,4/22,"17억 5,000",175000,81,59,24.5,17.8,남서향,2025-12-10 17:26:05,,
2563444170,신공덕삼성래미안1차,매매,3/22,20억,200000,109,84,33.0,25.4,남서향,2025-12-10 17:26:05,,
2565937843,신공덕삼성래미안1차,매매,저/21,"19억 8,000",198000,142,114,43.0,34.5,남동향,2025-12-10 17:26:05,,
2566236322,신공덕삼성래미안1차,전세,7/22,"6억 7,000",67000,81,59,24.5,17.8,남서향,2025-12-10 17:26:05,,
2566295928,신공덕삼성래미안1차,전세,16/22,"7억 5,000",75000,109,84,33.0,25.4,남동향,2025-12-10 17:26:05,,
2566178915,신공덕삼성래미안1차,전세,저/21,"8억 8,000",88000,142,114,43.0,34.5,남동향,2025-12-10 17:26:05,,
2565828237,월드메르디앙,매매,1/27,"6억 5,000",65000,105,76,31.8,23.0,남향,2025-12-10 17:26:05,,
2566088610,월드메르디앙,매매,중/30,"6억 5,000",65000,113,84,34.2,25.4,남향,2025-12-10 17:26:05,,
2565828223,월드메르디앙,매매,7/30,"6억 8,000",68000,118,84,35.7,25.4,남향,2025-12-10 17:26:05,,
2561865306,월드메르디앙,매매,저/27,"7억 2,000",72000,131,101,39.6,30.6,남향,2025-12-10 17:26:05,,
2566225123,월드메르디앙,매매,중/30,8억,80000,156,122,47.2,36.9,남향,2025-12-10 17:26:05,,
2565700176,월드메르디앙,매매,저/25,8억,80000,191,155,57.8,46.9,남향,2025-12-10 17:26:05,,
2564025772,월드메르디앙,매매,2/30,"8억 5,000",85000,230,189,69.6,57.2,남향,2025-12-10 17:26:05,,
2565096809,월드메르디앙,전세,중/28,5억,50000,118,84,35.7,25.4,남향,2025-12-10 17:26:05,,
2561721702,월드메르디앙,전세,중/27,"5억 2,000",52000,131,101,39.6,30.6,남향,2025-12-10 17:26:05,,
2560917062,월드메르디앙,전세,고/30,"5억 5,000",55000,156,122,47.2,36.9,남향,2025-12-10 17:26:05,,
2564619893,월드메르디앙,전세,저/25,"5억 5,000",55000,191,155,57.8,46.9,남향,2025-12-10 17:26:05,,
2565334054,현대홈타운,매매,2/20,15억,150000,79,59,23.9,17.8,동향,2025-12-10 17:26:05,,
2565373020,현대홈타운,매매,8/20,"16억 2,000",162000,107,84,32.4,25.4,남향,2025-12-10 17:26:05,,
2565135486,현대홈타운,매매,고/20,"19억 5,000",195000,139,113,42.0,34.2,남향,2025-12-10 17:26:05,,
2565979376,현대홈타운,전세,중/20,"5억 1,000",51000,79,59,23.9,17.8,남동향,2025-12-10 17:26:05,,
2565972234,현대홈타운,전세,고/20,7억,70000,107,84,32.4,25.4,동향,2025-12-10 17:26:05,,
2561407629,현대홈타운,전세,13/20,"6억 9,000",69000,139,113,42.0,34.2,남향,2025-12-10 17:26:05,,
2566431729,e편한세상마포리버파크,매매,14/17,25억,250000,84,59,25.4,17.8,남동향,2025-12-11 15:42:33,,
2562689681,e편한세상마포리버파크,매매,6/20,29억,290000,110,84,33.3,25.4,남동향,2025-12-11 15:42:33,,
2566469351,e편한세상마포리버파크,전세,고/20,9억,90000,84,59,25.4,17.8,남동향,2025-12-11 15:42:33,,
2566394475,e편한세상마포리버파크,전세,고/16,14억,140000,112,84,33.9,25.4,남서향,2025-12-11 15:42:33,,
2566385362,e편한세상마포리버파크,전세,10/19,"16억 5,000",165000,152,123,46.0,37.2,남서향,2025-12-11 15:42:33,,
2566510414,공덕삼성,매매,고/22,17억,170000,85,59,25.7,17.8,남향,2025-12-11 15:42:33,,
2566306253,공덕삼성,전세,2/22,"6억 8,000",68000,85,59,25.7,17.8,동향,2025-12-11 15:42:33,,
2566514875,공덕삼성,전세,16/25,8억,80000,112,84,33.9,25.4,동향,2025-12-11 15:42:33,,
2566454061,공덕삼성,전세,1/20,9억,90000,142,114,43.0,34.5,동향,2025-12-11 15:42:33,,
2566523765,대흥태영(마포태영),매매,5/24,"21억 5,000",215000,109,84,33.0,25.4,남서향,2025-12-11 15:42:33,,
2566524559,대흥태영(마포태영),매매,6/18,"23억 5,000",235000,142,114,43.0,34.5,남서향,2025-12-11 15:42:33,,
2566408881,대흥태영(마포태영),전세,7/23,"6억 7,000",67000,83,59,25.1,17.8,남서향,2025-12-11 15:42:33,,
2565062213,대흥태영(마포태영),전세,7/18,"9억 5,000",95000,109,84,33.0,25.4,남서향,2025-12-11 15:42:33,,
2565823607,대흥태영(마포태영),전세,9/18,"10억 5,000",105000,142,114,43.0,34.5,남서향,2025-12-11 15:42:33,,
2563300601,도원삼성래미안,매매,저/22,"15억 5,000",155000,81,59,24.5,17.8,남동향,2025-12-11 15:42:33,,
2566272737,도원삼성래미안,매매,저/22,"17억 5,000",175000,108,84,32.7,25.4,남동향,2025-12-11 15:42:33,,
2563165473,도원삼성래미안,매매,저/22,19억,190000,142,114,43.0,34.5,남동향,2025-12-11 15:42:33,,
2565766635,도원삼성래미안,전세,저/22,"6억 2,000",62000,81,59,24.5,17.8,남서향,2025-12-11 15:42:33,,
2561820501,도원삼성래미안,전세,저/22,"6억 8,000",68000,108,84,32.7,25.4,남서향,2025-12-11 15:42:33,,
2565489761,도원삼성래미안,전세,고/21,"8억 5,000",85000,142,114,43.0,34.5,남동향,2025-12-11 15:42:33,,
2566287499,도화현대1차,매매,2/15,15억,150000,75,54,22.7,16.3,북동향,2025-12-11 15:42:33,,
2566392119,도화현대1차,매매,6/16,16억,160000,94,68,28.4,20.6,남향,2025-12-11 15:42:33,,
2561941499,도화현대1차,매매,2/15,19억,190000,130,112,39.3,33.9,남향,2025-12-11 15:42:33,,
2565025008,도화현대1차,매매,2/13,"17억 5,000",175000,148,128,44.8,38.7,남향,2025-12-11 15:42:33,,
2566524439,도화현대1차,전세,9/16,"5억 2,000",52000,94,68,28.4,20.6,동향,2025-12-11 15:42:33,,
2565392016,도화현대1차,전세,15/15,7억,70000,106,79,32.1,23.9,동향,2025-12-11 15:42:33,,
2565114617,도화현대1차,전세,7/13,8억,80000,148,128,44.8,38.7,동향,2025-12-11 15:42:33,,
2566525158,도화현대1차,전세,1/15,10억,100000,168,147,50.8,44.5,남향,2025-12-11 15:42:33,,
2566382603,마포자이,매매,9/19,"28억 5,000",285000,135,113,40.8,34.2,남동향,2025-12-11 15:42:33,,
2565820220,마포자이,매매,13/25,31억,310000,189,157,57.2,47.5,남서향,2025-12-11 15:42:33,,
2566588683,마포자이,전세,13/19,12억,120000,108,84,32.7,25.4,남동향,2025-12-11 15:42:33,,
2566117248,삼성,매매,2/17,19억,190000,90,72,27.2,21.8,남서향,2025-12-11 15:42:33,,
2566408969,삼성,전세,11/17,8억,80000,104,84,31.5,25.4,남서향,2025-12-11 15:42:33,,
2566345415,삼성,전세,저/16,"10억 5,000",105000,136,114,41.1,34.5,남동향,2025-12-11 15:42:33,,
2566166307,삼성,전세,5/17,"11억 5,000",115000,158,136,47.8,41.1,남동향,2025-12-11 15:42:33,,
2566347545,삼성,전세,1/17,"10억 5,000",105000,159,136,48.1,41.1,남동향,2025-12-11 15:42:33,,
2566091457,신공덕삼성래미안1차,매매,4/22,"17억 5,000",175000,81,59,24.5,17.8,남서향,2025-12-11 15:42:33,,
2566457359,신공덕삼성래미안1차,매매,3/22,20억,200000,109,84,33.0,25.4,남서향,2025-12-11 15:42:33,,
2566454469,신공덕삼성래미안1차,매매,저/21,"19억 8,000",198000,142,114,43.0,34.5,동향,2025-12-11 15:42:33,,
2566236322,신공덕삼성래미안1차,전세,7/22,"6억 7,000",67000,81,59,24.5,17.8,남서향,2025-12-11 15:42:33,,
2566446926,신공덕삼성래미안1차,전세,16/22,"7억 5,000",75000,109,84,33.0,25.4,남동향,2025-12-11 15:42:33,,
2566178915,신공덕삼성래미안1차,전세,저/21,"8억 8,000",88000,142,114,43.0,34.5,남동향,2025-12-11 15:42:33,,
2565828237,월드메르디앙,매매,1/27,"6억 5,000",65000,105,76,31.8,23.0,남향,2025-12-11 15:42:33,,
2566088610,월드메르디앙,매매,중/30,"6억 5,000",65000,113,84,34.2,25.4,남향,2025-12-11 15:42:33,,
2565828223,월드메르디앙,매매,7/30,"6억 8,000",68000,118,84,35.7,25.4,남향,2025-12-11 15:42:33,,
2561865306,월드메르디앙,매매,저/27,"7억 2,000",72000,131,101,39.6,30.6,남향,2025-12-11 15:42:33,,
2566225123,월드메르디앙,매매,중/30,8억,80000,156,122,47.2,36.9,남향,2025-12-11 15:42:33,,
2565700176,월드메르디앙,매매,저/25,8억,80000,191,155,57.8,46.9,남향,2025-12-11 15:42:33,,
2564025772,월드메르디앙,매매,2/30,"8억 5,000",85000,230,189,69.6,57.2,남향,2025-12-11 15:42:33,,
2565096809,월드메르디앙,전세,중/28,5억,50000,118,84,35.7,25.4,남향,2025-12-11 15:42:33,,
2561721702,월드메르디앙,전세,중/27,"5억 2,000",52000,131,101,39.6,30.6,남향,2025-12-11 15:42:33,,
2560917062,월드메르디앙,전세,고/30,"5억 5,000",55000,156,122,47.2,36.9,남향,2025-12-11 15:42:33,,
2566448882,월드메르디앙,전세,저/25,"5억 5,000",55000,191,155,57.8,46.9,남향,2025-12-11 15:42:33,,
2565334054,현대홈타운,매매,2/20,15억,150000,79,59,23.9,17.8,동향,2025-12-11 15:42:33,,
2562176149,현대홈타운,매매,저/20,"16억 5,000",165000,107,84,32.4,25.4,남동향,2025-12-11 15:42:33,,
2566511305,현대홈타운,매매,1/20,18억,180000,139,113,42.0,34.2,남향,2025-12-11 15:42:33,,
2565979376,현대홈타운,전세,중/20,"5억 1,000",51000,79,59,23.9,17.8,남동향,2025-12-11 15:42:33,,
2565972234,현대홈타운,전세,고/20,7억,70000,107,84,32.4,25.4,동향,2025-12-11 15:42:33,,
2561407629,현대홈타운,전세,13/20,"6억 9,000",69000,139,113,42.0,34.2,남향,2025-12-11 15:42:33,,
2566764573,e편한세상마포리버파크,매매,14/17,25억,250000,84,59,25.4,17.8,남동향,2025-12-12 17:20:01,,
2562689681,e편한세상마포리버파크,매매,6/20,29억,290000,110,84,33.3,25.4,남동향,2025-12-12 17:20:01,,
2566469351,e편한세상마포리버파크,전세,고/20,9억,90000,84,59,25.4,17.8,남동향,2025-12-12 17:20:01,,
2566703481,e편한세상마포리버파크,전세,고/16,14억,140000,112,84,33.9,25.4,남서향,2025-12-12 17:20:01,,
2566385362,e편한세상마포리버파크,전세,10/19,"16억 5,000",165000,152,123,46.0,37.2,남서향,2025-12-12 17:20:01,,
2566510414,공덕삼성,매매,고/22,17억,170000,85,59,25.7,17.8,남향,2025-12-12 17:20:01,,
2566709912,공덕삼성,전세,2/22,"6억 8,000",68000,85,59,25.7,17.8,동향,2025-12-12 17:20:01,,
2566723141,공덕삼성,전세,16/25,8억,80000,112,84,33.9,25.4,동향,2025-12-12 17:20:01,,
2566710591,공덕삼성,전세,1/20,9억,90000,142,114,43.0,34.5,동향,2025-12-12 17:20:01,,
2566846895,대흥태영(마포태영),매매,5/24,"21억 5,000",215000,109,84,33.0,25.4,남서향,2025-12-12 17:20:01,,
2566745191,대흥태영(마포태영),매매,6/18,"23억 5,000",235000,142,114,43.0,34.5,남서향,2025-12-12 17:20:01,,
2566408881,대흥태영(마포태영),전세,7/23,"6억 7,000",67000,83,59,25.1,17.8,남서향,2025-12-12 17:20:01,,
2566672210,대흥태영(마포태영),전세,7/18,"9억 5,000",95000,109,84,33.0,25.4,남서향,2025-12-12 17:20:01,,
2565823607,대흥태영(마포태영),전세,9/18,"10억 5,000",105000,142,114,43.0,34.5,남서향,2025-12-12 17:20:01,,
2563300601,도원삼성래미안,매매,저/22,"15억 5,000",155000,81,59,24.5,17.8,남동향,2025-12-12 17:20:01,,
2566272737,도원삼성래미안,매매,저/22,"17억 5,000",175000,108,84,32.7,25.4,남동향,2025-12-12 17:20:01,,
